Ticker,Type,Strike,Expiry_Years,Underlying_Price,Bid,Ask,Risk_Free_Rate,Dividend_Yield,Implied_Volatility
,Call,305.0,0.09582477754962354,316.560302734375,16.25,17.65,0.03700000047683716,0.0034999999999999996,0.2449934136536176
,Call,310.0,0.09582477754962354,316.560302734375,13.1,14.5,0.03700000047683716,0.0034999999999999996,0.24747508092983744
,Call,315.0,0.09582477754962354,316.560302734375,10.5,11.05,0.03700000047683716,0.0034999999999999996,0.24246415258282988
,Call,320.0,0.09582477754962354,316.560302734375,8.3,8.6,0.03700000047683716,0.0034999999999999996,0.2449892361414548
,Call,325.0,0.09582477754962354,316.560302734375,6.2,6.6,0.03700000047683716,0.0034999999999999996,0.24414982970457727
,Call,330.0,0.09582477754962354,316.560302734375,4.55,4.95,0.03700000047683716,0.0034999999999999996,0.24377454200079618
,Call,335.0,0.09582477754962354,316.560302734375,3.45,3.6,0.03700000047683716,0.0034999999999999996,0.24593859156590647
,Call,340.0,0.09582477754962354,316.560302734375,2.37,2.69,0.03700000047683716,0.0034999999999999996,0.24629388786472534
,Call,345.0,0.09582477754962354,316.560302734375,1.66,1.85,0.03700000047683716,0.0034999999999999996,0.2455375671180242
,Call,350.0,0.09582477754962354,316.560302734375,1.21,1.35,0.03700000047683716,0.0034999999999999996,0.24981718890083343
,Call,355.0,0.09582477754962354,316.560302734375,0.85,0.97,0.03700000047683716,0.0034999999999999996,0.25273069827904493
,Call,360.0,0.09582477754962354,316.560302734375,0.59,0.7,0.03700000047683716,0.0034999999999999996,0.25585065893626535
,Call,365.0,0.09582477754962354,316.560302734375,0.4,0.51,0.03700000047683716,0.0034999999999999996,0.25896957278735344
,Call,370.0,0.09582477754962354,316.560302734375,0.31,0.37,0.03700000047683716,0.0034999999999999996,0.2648539068510679
,Call,375.0,0.09582477754962354,316.560302734375,0.22,0.3,0.03700000047683716,0.0034999999999999996,0.2714389273618498
,Call,380.0,0.09582477754962354,316.560302734375,0.16,0.25,0.03700000047683716,0.0034999999999999996,0.2789107722091194
,Call,385.0,0.09582477754962354,316.560302734375,0.08,0.21,0.03700000047683716,0.0034999999999999996,0.2816641148554099
,Call,390.0,0.09582477754962354,316.560302734375,0.05,0.16,0.03700000047683716,0.0034999999999999996,0.2853076544198354
,Call,405.0,0.09582477754962354,316.560302734375,0.02,0.09,0.03700000047683716,0.0034999999999999996,0.3060274716701451
,Call,410.0,0.09582477754962354,316.560302734375,0.01,0.16,0.03700000047683716,0.0034999999999999996,0.3356420196213098
,Put,200.0,0.09582477754962354,316.560302734375,0.01,0.12,0.03700000047683716,0.0034999999999999996,0.574371523604885
,Put,205.0,0.09582477754962354,316.560302734375,0.01,0.09,0.03700000047683716,0.0034999999999999996,0.5311711045681549
,Put,210.0,0.09582477754962354,316.560302734375,0.02,0.09,0.03700000047683716,0.0034999999999999996,0.5093522317596098
,Put,215.0,0.09582477754962354,316.560302734375,0.01,0.1,0.03700000047683716,0.0034999999999999996,0.48276723446281555
,Put,220.0,0.09582477754962354,316.560302734375,0.03,0.11,0.03700000047683716,0.0034999999999999996,0.46901941503848665
,Put,235.0,0.09582477754962354,316.560302734375,0.08,0.16,0.03700000047683716,0.0034999999999999996,0.41852345487755704
,Put,240.0,0.09582477754962354,316.560302734375,0.1,0.19,0.03700000047683716,0.0034999999999999996,0.4022109295525381
,Put,245.0,0.09582477754962354,316.560302734375,0.13,0.22,0.03700000047683716,0.0034999999999999996,0.38577796271740916
,Put,250.0,0.09582477754962354,316.560302734375,0.19,0.26,0.03700000047683716,0.0034999999999999996,0.37273439206948045
,Put,255.0,0.09582477754962354,316.560302734375,0.23,0.31,0.03700000047683716,0.0034999999999999996,0.35575959804908086
,Put,260.0,0.09582477754962354,316.560302734375,0.3,0.36,0.03700000047683716,0.0034999999999999996,0.33961793794298845
,Put,265.0,0.09582477754962354,316.560302734375,0.38,0.46,0.03700000047683716,0.0034999999999999996,0.3255972843911863
,Put,270.0,0.09582477754962354,316.560302734375,0.52,0.6,0.03700000047683716,0.0034999999999999996,0.31426373015960385
,Put,275.0,0.09582477754962354,316.560302734375,0.72,0.83,0.03700000047683716,0.0034999999999999996,0.305490508923731
,Put,280.0,0.09582477754962354,316.560302734375,0.99,1.06,0.03700000047683716,0.0034999999999999996,0.29386611477273417
,Put,285.0,0.09582477754962354,316.560302734375,1.35,1.47,0.03700000047683716,0.0034999999999999996,0.28539805972657983
,Put,290.0,0.09582477754962354,316.560302734375,1.9,1.98,0.03700000047683716,0.0034999999999999996,0.27767580296827155
,Put,295.0,0.09582477754962354,316.560302734375,2.63,2.78,0.03700000047683716,0.0034999999999999996,0.27244123410134147
,Put,300.0,0.09582477754962354,316.560302734375,3.6,3.8,0.03700000047683716,0.0034999999999999996,0.26703537222987994
,Put,305.0,0.09582477754962354,316.560302734375,4.9,5.15,0.03700000047683716,0.0034999999999999996,0.26314419617084495
,Put,310.0,0.09582477754962354,316.560302734375,6.6,6.85,0.03700000047683716,0.0034999999999999996,0.2604177425838998
,Put,315.0,0.09582477754962354,316.560302734375,8.6,9.0,0.03700000047683716,0.0034999999999999996,0.25782229321501193
,Put,320.0,0.09582477754962354,316.560302734375,11.2,11.6,0.03700000047683716,0.0034999999999999996,0.2587461499860374
,Put,325.0,0.09582477754962354,316.560302734375,13.9,14.7,0.03700000047683716,0.0034999999999999996,0.25749625100931695
,Put,330.0,0.09582477754962354,316.560302734375,17.15,19.3,0.03700000047683716,0.0034999999999999996,0.2746854376999682
,Put,335.0,0.09582477754962354,316.560302734375,20.65,23.35,0.03700000047683716,0.0034999999999999996,0.2804259042202881
,Put,345.0,0.09582477754962354,316.560302734375,29.65,31.3,0.03700000047683716,0.0034999999999999996,0.30108110495882034
,Put,350.0,0.09582477754962354,316.560302734375,33.95,35.7,0.03700000047683716,0.0034999999999999996,0.30708166403972226
,Put,365.0,0.09582477754962354,316.560302734375,47.95,50.65,0.03700000047683716,0.0034999999999999996,0.3667289661131614
