Ticker,Type,Strike,Expiry_Years,Underlying_Price,Bid,Ask,Risk_Free_Rate,Dividend_Yield,Implied_Volatility
,Call,530.0,0.09582477754962354,483.739990234375,2.75,3.05,0.03700000047683716,0.0076,0.26319467687909903
,Call,535.0,0.09582477754962354,483.739990234375,2.31,2.62,0.03700000047683716,0.0076,0.26818003790415157
,Call,540.0,0.09582477754962354,483.739990234375,1.74,2.09,0.03700000047683716,0.0076,0.26644670116569147
,Call,545.0,0.09582477754962354,483.739990234375,1.43,1.6,0.03700000047683716,0.0076,0.2666680920691711
,Call,550.0,0.09582477754962354,483.739990234375,1.23,1.47,0.03700000047683716,0.0076,0.2745996224199725
,Call,555.0,0.09582477754962354,483.739990234375,0.95,1.06,0.03700000047683716,0.0076,0.27146793850249806
,Call,560.0,0.09582477754962354,483.739990234375,0.75,0.82,0.03700000047683716,0.0076,0.271717577686434
,Call,570.0,0.09582477754962354,483.739990234375,0.49,0.57,0.03700000047683716,0.0076,0.27775440511686744
,Call,580.0,0.09582477754962354,483.739990234375,0.32,0.46,0.03700000047683716,0.0076,0.2873700071380305
,Call,590.0,0.09582477754962354,483.739990234375,0.2,0.33,0.03700000047683716,0.0076,0.29289940399072323
,Call,600.0,0.09582477754962354,483.739990234375,0.14,0.22,0.03700000047683716,0.0076,0.29817937179572773
,Call,610.0,0.09582477754962354,483.739990234375,0.08,0.23,0.03700000047683716,0.0076,0.3120634747777635
,Call,620.0,0.09582477754962354,483.739990234375,0.01,0.2,0.03700000047683716,0.0076,0.3162311773087648
,Call,630.0,0.09582477754962354,483.739990234375,0.01,0.19,0.03700000047683716,0.0076,0.3323320076609777
,Call,640.0,0.09582477754962354,483.739990234375,0.01,0.1,0.03700000047683716,0.0076,0.3284531404419512
,Call,650.0,0.09582477754962354,483.739990234375,0.01,0.1,0.03700000047683716,0.0076,0.3446883895783486
,Call,660.0,0.09582477754962354,483.739990234375,0.01,0.11,0.03700000047683716,0.0076,0.36370906215989685
,Call,670.0,0.09582477754962354,483.739990234375,0.01,0.07,0.03700000047683716,0.0076,0.3649132137495761
,Call,680.0,0.09582477754962354,483.739990234375,0.01,0.1,0.03700000047683716,0.0076,0.3914305368650832
,Put,290.0,0.09582477754962354,483.739990234375,0.01,0.19,0.03700000047683716,0.0076,0.6340953568103951
,Put,300.0,0.09582477754962354,483.739990234375,0.01,0.31,0.03700000047683716,0.0076,0.627644114264899
,Put,305.0,0.09582477754962354,483.739990234375,0.01,0.22,0.03700000047683716,0.0076,0.5855556064766676
,Put,310.0,0.09582477754962354,483.739990234375,0.01,0.23,0.03700000047683716,0.0076,0.5694379981309874
,Put,315.0,0.09582477754962354,483.739990234375,0.01,0.23,0.03700000047683716,0.0076,0.55082476351485
,Put,320.0,0.09582477754962354,483.739990234375,0.01,0.22,0.03700000047683716,0.0076,0.5299327073315987
,Put,325.0,0.09582477754962354,483.739990234375,0.01,0.23,0.03700000047683716,0.0076,0.514372683730298
,Put,330.0,0.09582477754962354,483.739990234375,0.02,0.19,0.03700000047683716,0.0076,0.48910078381006683
,Put,335.0,0.09582477754962354,483.739990234375,0.02,0.21,0.03700000047683716,0.0076,0.4765667667350364
,Put,340.0,0.09582477754962354,483.739990234375,0.02,0.24,0.03700000047683716,0.0076,0.4657895702109811
,Put,345.0,0.09582477754962354,483.739990234375,0.08,0.27,0.03700000047683716,0.0076,0.4648426987812584
,Put,350.0,0.09582477754962354,483.739990234375,0.07,0.24,0.03700000047683716,0.0076,0.4405569946973209
,Put,355.0,0.09582477754962354,483.739990234375,0.09,0.27,0.03700000047683716,0.0076,0.4312902088578695
,Put,360.0,0.09582477754962354,483.739990234375,0.02,0.29,0.03700000047683716,0.0076,0.4063051884141531
,Put,365.0,0.09582477754962354,483.739990234375,0.02,0.62,0.03700000047683716,0.0076,0.4290283738209766
,Put,370.0,0.09582477754962354,483.739990234375,0.19,0.33,0.03700000047683716,0.0076,0.39909542998417535
,Put,375.0,0.09582477754962354,483.739990234375,0.23,0.37,0.03700000047683716,0.0076,0.38946131947883045
,Put,380.0,0.09582477754962354,483.739990234375,0.22,0.41,0.03700000047683716,0.0076,0.37454292328835515
,Put,385.0,0.09582477754962354,483.739990234375,0.21,0.47,0.03700000047683716,0.0076,0.36111490920078093
,Put,390.0,0.09582477754962354,483.739990234375,0.3,0.57,0.03700000047683716,0.0076,0.35704329117667744
,Put,395.0,0.09582477754962354,483.739990234375,0.36,0.58,0.03700000047683716,0.0076,0.3434301580095098
,Put,400.0,0.09582477754962354,483.739990234375,0.46,0.74,0.03700000047683716,0.0076,0.33936970412571843
,Put,405.0,0.09582477754962354,483.739990234375,0.68,0.89,0.03700000047683716,0.0076,0.33723978731146165
,Put,410.0,0.09582477754962354,483.739990234375,0.84,1.19,0.03700000047683716,0.0076,0.33495625360154213
,Put,415.0,0.09582477754962354,483.739990234375,0.99,1.27,0.03700000047683716,0.0076,0.322560356337118
,Put,420.0,0.09582477754962354,483.739990234375,1.2,1.54,0.03700000047683716,0.0076,0.31605185429624383
,Put,425.0,0.09582477754962354,483.739990234375,1.52,1.79,0.03700000047683716,0.0076,0.30939944302059785
,Put,430.0,0.09582477754962354,483.739990234375,1.9,2.1,0.03700000047683716,0.0076,0.3029038367255773
,Put,435.0,0.09582477754962354,483.739990234375,2.32,2.69,0.03700000047683716,0.0076,0.2997025313233743
,Put,440.0,0.09582477754962354,483.739990234375,2.8,3.4,0.03700000047683716,0.0076,0.29605982445784185
,Put,445.0,0.09582477754962354,483.739990234375,3.6,4.0,0.03700000047683716,0.0076,0.292112722518182
,Put,450.0,0.09582477754962354,483.739990234375,4.25,4.85,0.03700000047683716,0.0076,0.286182853438559
,Put,455.0,0.09582477754962354,483.739990234375,5.4,5.8,0.03700000047683716,0.0076,0.28408343472929054
,Put,460.0,0.09582477754962354,483.739990234375,6.5,6.9,0.03700000047683716,0.0076,0.27930941197823456
,Put,465.0,0.09582477754962354,483.739990234375,7.8,8.5,0.03700000047683716,0.0076,0.27790819718356163
,Put,470.0,0.09582477754962354,483.739990234375,9.3,10.25,0.03700000047683716,0.0076,0.27578086498881604
,Put,475.0,0.09582477754962354,483.739990234375,11.05,11.95,0.03700000047683716,0.0076,0.27150998782002145
,Put,480.0,0.09582477754962354,483.739990234375,12.9,14.35,0.03700000047683716,0.0076,0.2701998180675693
,Put,485.0,0.09582477754962354,483.739990234375,15.35,16.6,0.03700000047683716,0.0076,0.26858569574001656
,Put,490.0,0.09582477754962354,483.739990234375,18.1,19.4,0.03700000047683716,0.0076,0.26999781498653297
,Put,495.0,0.09582477754962354,483.739990234375,20.7,22.25,0.03700000047683716,0.0076,0.26649284584836863
,Put,500.0,0.09582477754962354,483.739990234375,23.9,25.5,0.03700000047683716,0.0076,0.26751780708455397
,Put,505.0,0.09582477754962354,483.739990234375,26.8,29.0,0.03700000047683716,0.0076,0.26407694090354217
,Put,510.0,0.09582477754962354,483.739990234375,30.8,33.15,0.03700000047683716,0.0076,0.2733168040928211
,Put,515.0,0.09582477754962354,483.739990234375,34.65,36.65,0.03700000047683716,0.0076,0.27147521071935443
,Put,520.0,0.09582477754962354,483.739990234375,39.1,41.1,0.03700000047683716,0.0076,0.28288786590570913
,Put,525.0,0.09582477754962354,483.739990234375,42.85,45.35,0.03700000047683716,0.0076,0.2815848528191057
,Put,530.0,0.09582477754962354,483.739990234375,47.2,49.4,0.03700000047683716,0.0076,0.28166701519951354
,Put,535.0,0.09582477754962354,483.739990234375,51.85,53.5,0.03700000047683716,0.0076,0.28332664948157693
,Put,540.0,0.09582477754962354,483.739990234375,56.25,58.9,0.03700000047683716,0.0076,0.29877828200826007
,Put,555.0,0.09582477754962354,483.739990234375,70.75,73.3,0.03700000047683716,0.0076,0.3323546197728189
,Put,560.0,0.09582477754962354,483.739990234375,75.35,78.4,0.03700000047683716,0.0076,0.34309252216543384
