Ticker,Type,Strike,Expiry_Years,Underlying_Price,Bid,Ask,Risk_Free_Rate,Dividend_Yield,Implied_Volatility
,Call,737.0,0.09582477754962354,769.72998046875,37.5,40.29,0.03700000047683716,0.0101,0.17224301777040463
,Call,738.0,0.09582477754962354,769.72998046875,36.74,39.08,0.03700000047683716,0.0101,0.16927453007720988
,Call,740.0,0.09582477754962354,769.72998046875,35.92,36.23,0.03700000047683716,0.0101,0.1653301978502103
,Call,741.0,0.09582477754962354,769.72998046875,35.04,35.37,0.03700000047683716,0.0101,0.16399958406765425
,Call,743.0,0.09582477754962354,769.72998046875,33.31,33.61,0.03700000047683716,0.0101,0.16107728297289975
,Call,745.0,0.09582477754962354,769.72998046875,31.59,31.89,0.03700000047683716,0.0101,0.1582576604058099
,Call,748.0,0.09582477754962354,769.72998046875,28.04,29.39,0.03700000047683716,0.0101,0.1475768361978772
,Call,749.0,0.09582477754962354,769.72998046875,28.24,29.75,0.03700000047683716,0.0101,0.1608227423877847
,Call,750.0,0.09582477754962354,769.72998046875,27.44,27.7,0.03700000047683716,0.0101,0.1517341765152342
,Call,752.0,0.09582477754962354,769.72998046875,25.78,26.08,0.03700000047683716,0.0101,0.14895198069909793
,Call,755.0,0.09582477754962354,769.72998046875,23.42,23.69,0.03700000047683716,0.0101,0.14520605638397394
,Call,756.0,0.09582477754962354,769.72998046875,22.62,22.87,0.03700000047683716,0.0101,0.1435645519311386
,Call,757.0,0.09582477754962354,769.72998046875,21.88,22.14,0.03700000047683716,0.0101,0.14271779628035997
,Call,758.0,0.09582477754962354,769.72998046875,21.12,21.44,0.03700000047683716,0.0101,0.14182471377455597
,Call,760.0,0.09582477754962354,769.72998046875,19.64,19.86,0.03700000047683716,0.0101,0.1389337626708972
,Call,761.0,0.09582477754962354,769.72998046875,18.89,19.09,0.03700000047683716,0.0101,0.13739971574583354
,Call,762.0,0.09582477754962354,769.72998046875,18.17,18.4,0.03700000047683716,0.0101,0.13637671615857117
,Call,763.0,0.09582477754962354,769.72998046875,17.48,17.68,0.03700000047683716,0.0101,0.13524266618966618
,Call,764.0,0.09582477754962354,769.72998046875,16.77,16.97,0.03700000047683716,0.0101,0.13394253238569792
,Call,765.0,0.09582477754962354,769.72998046875,16.18,16.33,0.03700000047683716,0.0101,0.13355844791503502
,Call,766.0,0.09582477754962354,769.72998046875,15.42,15.59,0.03700000047683716,0.0101,0.13159643606104215
,Call,767.0,0.09582477754962354,769.72998046875,14.77,14.95,0.03700000047683716,0.0101,0.13064663593723164
,Call,768.0,0.09582477754962354,769.72998046875,14.12,14.3,0.03700000047683716,0.0101,0.12951886524685952
,Call,769.0,0.09582477754962354,769.72998046875,13.54,13.59,0.03700000047683716,0.0101,0.12831810122608267
,Call,770.0,0.09582477754962354,769.72998046875,12.9,12.95,0.03700000047683716,0.0101,0.12704145723941707
,Call,771.0,0.09582477754962354,769.72998046875,12.33,12.38,0.03700000047683716,0.0101,0.1263707209407947
,Call,772.0,0.09582477754962354,769.72998046875,11.72,11.78,0.03700000047683716,0.0101,0.1251945477796596
,Call,773.0,0.09582477754962354,769.72998046875,11.14,11.19,0.03700000047683716,0.0101,0.12408992534829161
,Call,774.0,0.09582477754962354,769.72998046875,10.59,10.64,0.03700000047683716,0.0101,0.12321174217370262
,Call,775.0,0.09582477754962354,769.72998046875,10.06,10.11,0.03700000047683716,0.0101,0.12239981467004321
,Call,776.0,0.09582477754962354,769.72998046875,9.54,9.59,0.03700000047683716,0.0101,0.12154633002236395
,Call,777.0,0.09582477754962354,769.72998046875,9.04,9.08,0.03700000047683716,0.0101,0.12070195380290372
,Call,778.0,0.09582477754962354,769.72998046875,8.54,8.59,0.03700000047683716,0.0101,0.1198110736773097
,Call,779.0,0.09582477754962354,769.72998046875,8.07,8.12,0.03700000047683716,0.0101,0.11903310900492672
,Call,780.0,0.09582477754962354,769.72998046875,7.6,7.64,0.03700000047683716,0.0101,0.11804138252801025
,Call,781.0,0.09582477754962354,769.72998046875,7.16,7.21,0.03700000047683716,0.0101,0.11732490771399606
,Call,782.0,0.09582477754962354,769.72998046875,6.75,6.79,0.03700000047683716,0.0101,0.11666821652297682
,Call,783.0,0.09582477754962354,769.72998046875,6.34,6.38,0.03700000047683716,0.0101,0.11590301704221806
,Call,784.0,0.09582477754962354,769.72998046875,5.95,5.99,0.03700000047683716,0.0101,0.11519695384746187
,Call,785.0,0.09582477754962354,769.72998046875,5.57,5.61,0.03700000047683716,0.0101,0.11443551877532132
,Call,786.0,0.09582477754962354,769.72998046875,5.22,5.26,0.03700000047683716,0.0101,0.11385473306599611
,Call,787.0,0.09582477754962354,769.72998046875,4.87,4.91,0.03700000047683716,0.0101,0.11310017941472136
,Call,788.0,0.09582477754962354,769.72998046875,4.56,4.59,0.03700000047683716,0.0101,0.11259796364291269
,Call,789.0,0.09582477754962354,769.72998046875,4.25,4.28,0.03700000047683716,0.0101,0.11198416232419861
,Call,790.0,0.09582477754962354,769.72998046875,3.95,3.99,0.03700000047683716,0.0101,0.11138336304556534
,Call,791.0,0.09582477754962354,769.72998046875,3.68,3.71,0.03700000047683716,0.0101,0.11086622143602493
,Call,792.0,0.09582477754962354,769.72998046875,3.42,3.46,0.03700000047683716,0.0101,0.11044278654439421
,Call,793.0,0.09582477754962354,769.72998046875,3.17,3.21,0.03700000047683716,0.0101,0.10991062286733086
,Call,794.0,0.09582477754962354,769.72998046875,2.93,2.96,0.03700000047683716,0.0101,0.10926268266239322
,Call,795.0,0.09582477754962354,769.72998046875,2.72,2.76,0.03700000047683716,0.0101,0.10902654219268343
,Call,796.0,0.09582477754962354,769.72998046875,2.52,2.55,0.03700000047683716,0.0101,0.10861734988297458
,Call,797.0,0.09582477754962354,769.72998046875,2.32,2.35,0.03700000047683716,0.0101,0.10810287194393367
,Call,798.0,0.09582477754962354,769.72998046875,2.15,2.18,0.03700000047683716,0.0101,0.10790434629643303
,Call,799.0,0.09582477754962354,769.72998046875,1.97,2.0,0.03700000047683716,0.0101,0.10735338368888325
,Call,800.0,0.09582477754962354,769.72998046875,1.82,1.84,0.03700000047683716,0.0101,0.10706252456244225
,Call,801.0,0.09582477754962354,769.72998046875,1.66,1.69,0.03700000047683716,0.0101,0.10658673452649545
,Call,802.0,0.09582477754962354,769.72998046875,1.53,1.56,0.03700000047683716,0.0101,0.10641836606382021
,Call,803.0,0.09582477754962354,769.72998046875,1.41,1.43,0.03700000047683716,0.0101,0.10618156808719093
,Call,804.0,0.09582477754962354,769.72998046875,1.29,1.32,0.03700000047683716,0.0101,0.10598658633495
,Call,805.0,0.09582477754962354,769.72998046875,1.19,1.21,0.03700000047683716,0.0101,0.10584837900734206
,Call,806.0,0.09582477754962354,769.72998046875,1.08,1.1,0.03700000047683716,0.0101,0.10541042771844492
,Call,807.0,0.09582477754962354,769.72998046875,0.99,1.02,0.03700000047683716,0.0101,0.10542252882608291
,Call,808.0,0.09582477754962354,769.72998046875,0.9,0.92,0.03700000047683716,0.0101,0.10499680516897641
,Call,809.0,0.09582477754962354,769.72998046875,0.83,0.86,0.03700000047683716,0.0101,0.10524516325030533
,Call,810.0,0.09582477754962354,769.72998046875,0.76,0.77,0.03700000047683716,0.0101,0.10489477875638092
,Call,811.0,0.09582477754962354,769.72998046875,0.7,0.72,0.03700000047683716,0.0101,0.10516681251699139
,Call,812.0,0.09582477754962354,769.72998046875,0.63,0.65,0.03700000047683716,0.0101,0.10478695302484209
,Call,813.0,0.09582477754962354,769.72998046875,0.58,0.59,0.03700000047683716,0.0101,0.10475682747942935
,Call,814.0,0.09582477754962354,769.72998046875,0.52,0.54,0.03700000047683716,0.0101,0.10456210235255858
,Call,815.0,0.09582477754962354,769.72998046875,0.48,0.5,0.03700000047683716,0.0101,0.10481662761865568
,Call,816.0,0.09582477754962354,769.72998046875,0.44,0.46,0.03700000047683716,0.0101,0.10494436238365537
,Call,817.0,0.09582477754962354,769.72998046875,0.4,0.42,0.03700000047683716,0.0101,0.10492994984816298
,Call,818.0,0.09582477754962354,769.72998046875,0.37,0.38,0.03700000047683716,0.0101,0.10500946862592464
,Call,819.0,0.09582477754962354,769.72998046875,0.34,0.35,0.03700000047683716,0.0101,0.1052130903964541
,Call,820.0,0.09582477754962354,769.72998046875,0.31,0.32,0.03700000047683716,0.0101,0.1052870854436469
,Call,821.0,0.09582477754962354,769.72998046875,0.29,0.3,0.03700000047683716,0.0101,0.10582889408064838
,Call,822.0,0.09582477754962354,769.72998046875,0.26,0.27,0.03700000047683716,0.0101,0.10563545611430658
,Call,823.0,0.09582477754962354,769.72998046875,0.25,0.26,0.03700000047683716,0.0101,0.10664876740523288
,Call,824.0,0.09582477754962354,769.72998046875,0.22,0.23,0.03700000047683716,0.0101,0.10617362905679198
,Call,825.0,0.09582477754962354,769.72998046875,0.21,0.22,0.03700000047683716,0.0101,0.10705179321776204
,Call,830.0,0.09582477754962354,769.72998046875,0.15,0.16,0.03700000047683716,0.0101,0.10970369988163264
,Call,835.0,0.09582477754962354,769.72998046875,0.11,0.12,0.03700000047683716,0.0101,0.11269007718777393
,Call,840.0,0.09582477754962354,769.72998046875,0.09,0.1,0.03700000047683716,0.0101,0.11711036039599618
,Call,845.0,0.09582477754962354,769.72998046875,0.07,0.08,0.03700000047683716,0.0101,0.12067472271829605
,Call,850.0,0.09582477754962354,769.72998046875,0.06,0.07,0.03700000047683716,0.0101,0.12541145265178916
,Call,855.0,0.09582477754962354,769.72998046875,0.05,0.06,0.03700000047683716,0.0101,0.12963075853181094
,Call,860.0,0.09582477754962354,769.72998046875,0.04,0.05,0.03700000047683716,0.0101,0.13321466770432888
,Call,865.0,0.09582477754962354,769.72998046875,0.03,0.04,0.03700000047683716,0.0101,0.13596192682314295
,Call,870.0,0.09582477754962354,769.72998046875,0.03,0.04,0.03700000047683716,0.0101,0.14208154074105483
,Call,880.0,0.09582477754962354,769.72998046875,0.02,0.03,0.03700000047683716,0.0101,0.1492213449659276
,Call,885.0,0.09582477754962354,769.72998046875,0.02,0.03,0.03700000047683716,0.0101,0.15500507478742048
,Call,895.0,0.09582477754962354,769.72998046875,0.02,0.03,0.03700000047683716,0.0101,0.1664129238457545
,Call,900.0,0.09582477754962354,769.72998046875,0.01,0.02,0.03700000047683716,0.0101,0.1644453359091647
,Call,910.0,0.09582477754962354,769.72998046875,0.01,0.02,0.03700000047683716,0.0101,0.17514547388967228
,Call,915.0,0.09582477754962354,769.72998046875,0.01,0.02,0.03700000047683716,0.0101,0.18042891998752641
,Call,920.0,0.09582477754962354,769.72998046875,0.01,0.02,0.03700000047683716,0.0101,0.1856693901454548
,Call,925.0,0.09582477754962354,769.72998046875,0.01,0.02,0.03700000047683716,0.0101,0.19086788766616491
,Put,500.0,0.09582477754962354,769.72998046875,0.08,0.09,0.03700000047683716,0.0101,0.5083127995293011
,Put,520.0,0.09582477754962354,769.72998046875,0.12,0.13,0.03700000047683716,0.0101,0.48462294761844793
,Put,525.0,0.09582477754962354,769.72998046875,0.13,0.14,0.03700000047683716,0.0101,0.47777468530683775
,Put,535.0,0.09582477754962354,769.72998046875,0.15,0.16,0.03700000047683716,0.0101,0.463321045020344
,Put,540.0,0.09582477754962354,769.72998046875,0.16,0.17,0.03700000047683716,0.0101,0.45578020017936294
,Put,545.0,0.09582477754962354,769.72998046875,0.17,0.18,0.03700000047683716,0.0101,0.448063960907653
,Put,550.0,0.09582477754962354,769.72998046875,0.18,0.19,0.03700000047683716,0.0101,0.44019269172034936
,Put,555.0,0.09582477754962354,769.72998046875,0.2,0.21,0.03700000047683716,0.0101,0.4347283771506495
,Put,560.0,0.09582477754962354,769.72998046875,0.21,0.22,0.03700000047683716,0.0101,0.42645923278537223
,Put,565.0,0.09582477754962354,769.72998046875,0.22,0.23,0.03700000047683716,0.0101,0.4180902940051584
,Put,575.0,0.09582477754962354,769.72998046875,0.26,0.27,0.03700000047683716,0.0101,0.40503339224527135
,Put,580.0,0.09582477754962354,769.72998046875,0.28,0.29,0.03700000047683716,0.0101,0.39803792912829106
,Put,585.0,0.09582477754962354,769.72998046875,0.3,0.31,0.03700000047683716,0.0101,0.39078195990271725
,Put,590.0,0.09582477754962354,769.72998046875,0.32,0.33,0.03700000047683716,0.0101,0.38329502435039
,Put,595.0,0.09582477754962354,769.72998046875,0.34,0.35,0.03700000047683716,0.0101,0.37560160969175727
,Put,600.0,0.09582477754962354,769.72998046875,0.36,0.37,0.03700000047683716,0.0101,0.3677221881344622
,Put,605.0,0.09582477754962354,769.72998046875,0.39,0.4,0.03700000047683716,0.0101,0.3609620144614587
,Put,610.0,0.09582477754962354,769.72998046875,0.41,0.42,0.03700000047683716,0.0101,0.3526879353819511
,Put,615.0,0.09582477754962354,769.72998046875,0.44,0.45,0.03700000047683716,0.0101,0.3454105369469511
,Put,620.0,0.09582477754962354,769.72998046875,0.47,0.48,0.03700000047683716,0.0101,0.33787253615307755
,Put,625.0,0.09582477754962354,769.72998046875,0.51,0.52,0.03700000047683716,0.0101,0.3310781180157125
,Put,630.0,0.09582477754962354,769.72998046875,0.54,0.55,0.03700000047683716,0.0101,0.32303097677019876
,Put,635.0,0.09582477754962354,769.72998046875,0.58,0.59,0.03700000047683716,0.0101,0.31564773109672506
,Put,640.0,0.09582477754962354,769.72998046875,0.62,0.63,0.03700000047683716,0.0101,0.3079804284968327
,Put,645.0,0.09582477754962354,769.72998046875,0.67,0.68,0.03700000047683716,0.0101,0.30079495700310765
,Put,650.0,0.09582477754962354,769.72998046875,0.72,0.73,0.03700000047683716,0.0101,0.2932737568618251
,Put,655.0,0.09582477754962354,769.72998046875,0.77,0.79,0.03700000047683716,0.0101,0.2857670134343374
,Put,660.0,0.09582477754962354,769.72998046875,0.83,0.84,0.03700000047683716,0.0101,0.27793756712353956
,Put,665.0,0.09582477754962354,769.72998046875,0.9,0.91,0.03700000047683716,0.0101,0.2706403678443202
,Put,670.0,0.09582477754962354,769.72998046875,0.97,0.99,0.03700000047683716,0.0101,0.26320952587766056
,Put,675.0,0.09582477754962354,769.72998046875,1.05,1.07,0.03700000047683716,0.0101,0.2556227636380696
,Put,680.0,0.09582477754962354,769.72998046875,1.15,1.17,0.03700000047683716,0.0101,0.24851387732949126
,Put,685.0,0.09582477754962354,769.72998046875,1.26,1.27,0.03700000047683716,0.0101,0.24111320742368902
,Put,690.0,0.09582477754962354,769.72998046875,1.38,1.39,0.03700000047683716,0.0101,0.23378620890831686
,Put,695.0,0.09582477754962354,769.72998046875,1.52,1.53,0.03700000047683716,0.0101,0.2266108496965044
,Put,700.0,0.09582477754962354,769.72998046875,1.68,1.69,0.03700000047683716,0.0101,0.2194665508251466
,Put,705.0,0.09582477754962354,769.72998046875,1.87,1.88,0.03700000047683716,0.0101,0.21253365494919396
,Put,710.0,0.09582477754962354,769.72998046875,2.09,2.11,0.03700000047683716,0.0101,0.20578022406134827
,Put,715.0,0.09582477754962354,769.72998046875,2.33,2.36,0.03700000047683716,0.0101,0.1986813673869079
,Put,720.0,0.09582477754962354,769.72998046875,2.63,2.66,0.03700000047683716,0.0101,0.1919402617773845
,Put,721.0,0.09582477754962354,769.72998046875,2.7,2.72,0.03700000047683716,0.0101,0.19057891325443244
,Put,722.0,0.09582477754962354,769.72998046875,2.76,2.79,0.03700000047683716,0.0101,0.18917573247870223
,Put,723.0,0.09582477754962354,769.72998046875,2.84,2.86,0.03700000047683716,0.0101,0.187935555343474
,Put,724.0,0.09582477754962354,769.72998046875,2.91,2.94,0.03700000047683716,0.0101,0.18664759294544625
,Put,725.0,0.09582477754962354,769.72998046875,2.99,3.01,0.03700000047683716,0.0101,0.185312800397135
,Put,726.0,0.09582477754962354,769.72998046875,3.07,3.09,0.03700000047683716,0.0101,0.18402853272208303
,Put,727.0,0.09582477754962354,769.72998046875,3.15,3.17,0.03700000047683716,0.0101,0.18269562714734372
,Put,728.0,0.09582477754962354,769.72998046875,3.23,3.26,0.03700000047683716,0.0101,0.18140796425851985
,Put,729.0,0.09582477754962354,769.72998046875,3.31,3.33,0.03700000047683716,0.0101,0.1798872858943691
,Put,730.0,0.09582477754962354,769.72998046875,3.39,3.42,0.03700000047683716,0.0101,0.17850313493529557
,Put,731.0,0.09582477754962354,769.72998046875,3.48,3.52,0.03700000047683716,0.0101,0.17724660965080968
,Put,732.0,0.09582477754962354,769.72998046875,3.58,3.61,0.03700000047683716,0.0101,0.17593582380537026
,Put,733.0,0.09582477754962354,769.72998046875,3.68,3.71,0.03700000047683716,0.0101,0.1746567383857317
,Put,734.0,0.09582477754962354,769.72998046875,3.79,3.82,0.03700000047683716,0.0101,0.1734891470709744
,Put,735.0,0.09582477754962354,769.72998046875,3.89,3.92,0.03700000047683716,0.0101,0.17209705572906708
,Put,736.0,0.09582477754962354,769.72998046875,4.0,4.03,0.03700000047683716,0.0101,0.17081240491199845
,Put,737.0,0.09582477754962354,769.72998046875,4.11,4.15,0.03700000047683716,0.0101,0.1695483406313088
,Put,738.0,0.09582477754962354,769.72998046875,4.23,4.26,0.03700000047683716,0.0101,0.16822380736766634
,Put,739.0,0.09582477754962354,769.72998046875,4.34,4.38,0.03700000047683716,0.0101,0.16683965037569326
,Put,740.0,0.09582477754962354,769.72998046875,4.48,4.51,0.03700000047683716,0.0101,0.16569742989813302
,Put,741.0,0.09582477754962354,769.72998046875,4.61,4.65,0.03700000047683716,0.0101,0.16448690897669044
,Put,742.0,0.09582477754962354,769.72998046875,4.74,4.77,0.03700000047683716,0.0101,0.16306379433132379
,Put,743.0,0.09582477754962354,769.72998046875,4.89,4.92,0.03700000047683716,0.0101,0.16193645960076197
,Put,744.0,0.09582477754962354,769.72998046875,5.03,5.07,0.03700000047683716,0.0101,0.16066614958535852
,Put,745.0,0.09582477754962354,769.72998046875,5.19,5.22,0.03700000047683716,0.0101,0.15946472562971592
,Put,746.0,0.09582477754962354,769.72998046875,5.34,5.37,0.03700000047683716,0.0101,0.15812213680254383
,Put,747.0,0.09582477754962354,769.72998046875,5.51,5.54,0.03700000047683716,0.0101,0.15697737822967517
,Put,748.0,0.09582477754962354,769.72998046875,5.67,5.71,0.03700000047683716,0.0101,0.15568877155855243
,Put,749.0,0.09582477754962354,769.72998046875,5.85,5.88,0.03700000047683716,0.0101,0.15445503463016025
,Put,750.0,0.09582477754962354,769.72998046875,6.03,6.07,0.03700000047683716,0.0101,0.15327094057073237
,Put,751.0,0.09582477754962354,769.72998046875,6.22,6.26,0.03700000047683716,0.0101,0.15206839869052335
,Put,752.0,0.09582477754962354,769.72998046875,6.42,6.45,0.03700000047683716,0.0101,0.15084531762288872
,Put,753.0,0.09582477754962354,769.72998046875,6.62,6.66,0.03700000047683716,0.0101,0.14966096737441742
,Put,754.0,0.09582477754962354,769.72998046875,6.84,6.88,0.03700000047683716,0.0101,0.1485713346484696
,Put,755.0,0.09582477754962354,769.72998046875,7.06,7.1,0.03700000047683716,0.0101,0.14739049082400313
,Put,756.0,0.09582477754962354,769.72998046875,7.29,7.33,0.03700000047683716,0.0101,0.14623687225484855
,Put,757.0,0.09582477754962354,769.72998046875,7.53,7.57,0.03700000047683716,0.0101,0.14510639861805869
,Put,758.0,0.09582477754962354,769.72998046875,7.78,7.82,0.03700000047683716,0.0101,0.1439951554777304
,Put,759.0,0.09582477754962354,769.72998046875,8.04,8.08,0.03700000047683716,0.0101,0.142899382672676
,Put,760.0,0.09582477754962354,769.72998046875,8.31,8.35,0.03700000047683716,0.0101,0.14181546142885654
,Put,761.0,0.09582477754962354,769.72998046875,8.59,8.63,0.03700000047683716,0.0101,0.14073990036927875
,Put,762.0,0.09582477754962354,769.72998046875,8.87,8.92,0.03700000047683716,0.0101,0.13961399652640327
,Put,763.0,0.09582477754962354,769.72998046875,9.19,9.24,0.03700000047683716,0.0101,0.13876498826581785
,Put,764.0,0.09582477754962354,769.72998046875,9.48,9.52,0.03700000047683716,0.0101,0.1374212061222338
,Put,765.0,0.09582477754962354,769.72998046875,9.84,9.88,0.03700000047683716,0.0101,0.13677923652106883
,Put,766.0,0.09582477754962354,769.72998046875,10.15,10.19,0.03700000047683716,0.0101,0.1354796477496682
,Put,767.0,0.09582477754962354,769.72998046875,10.52,10.56,0.03700000047683716,0.0101,0.13470586582240124
,Put,768.0,0.09582477754962354,769.72998046875,10.89,10.93,0.03700000047683716,0.0101,0.133809005599482
,Put,769.0,0.09582477754962354,769.72998046875,11.26,11.31,0.03700000047683716,0.0101,0.13284100110783853
,Put,770.0,0.09582477754962354,769.72998046875,11.66,11.71,0.03700000047683716,0.0101,0.13201096859010003
,Put,771.0,0.09582477754962354,769.72998046875,12.07,12.12,0.03700000047683716,0.0101,0.1311571917690874
,Put,772.0,0.09582477754962354,769.72998046875,12.49,12.53,0.03700000047683716,0.0101,0.13022469303281248
,Put,773.0,0.09582477754962354,769.72998046875,12.94,12.99,0.03700000047683716,0.0101,0.12957968240485518
,Put,774.0,0.09582477754962354,769.72998046875,13.41,13.46,0.03700000047683716,0.0101,0.12895702305866347
,Put,775.0,0.09582477754962354,769.72998046875,13.85,13.92,0.03700000047683716,0.0101,0.1279853734638151
,Put,776.0,0.09582477754962354,769.72998046875,14.3,14.48,0.03700000047683716,0.0101,0.12745527200408902
,Put,777.0,0.09582477754962354,769.72998046875,14.81,14.96,0.03700000047683716,0.0101,0.12667778634115134
,Put,778.0,0.09582477754962354,769.72998046875,15.33,15.49,0.03700000047683716,0.0101,0.1260765547200311
,Put,779.0,0.09582477754962354,769.72998046875,15.89,16.05,0.03700000047683716,0.0101,0.1257077633076295
,Put,780.0,0.09582477754962354,769.72998046875,16.41,16.59,0.03700000047683716,0.0101,0.12486909492827708
,Put,781.0,0.09582477754962354,769.72998046875,16.99,17.19,0.03700000047683716,0.0101,0.12453614515689065
,Put,783.0,0.09582477754962354,769.72998046875,18.18,18.37,0.03700000047683716,0.0101,0.1234856766795849
,Put,784.0,0.09582477754962354,769.72998046875,18.78,19.01,0.03700000047683716,0.0101,0.12304424770813277
,Put,785.0,0.09582477754962354,769.72998046875,19.45,19.66,0.03700000047683716,0.0101,0.12291275274466487
,Put,786.0,0.09582477754962354,769.72998046875,20.01,20.28,0.03700000047683716,0.0101,0.12181592609665548
,Put,787.0,0.09582477754962354,769.72998046875,20.74,21.01,0.03700000047683716,0.0101,0.12221331312687106
,Put,788.0,0.09582477754962354,769.72998046875,21.45,21.7,0.03700000047683716,0.0101,0.12211970143575362
,Put,790.0,0.09582477754962354,769.72998046875,22.78,23.08,0.03700000047683716,0.0101,0.12092619521239281
,Put,791.0,0.09582477754962354,769.72998046875,23.57,23.89,0.03700000047683716,0.0101,0.12166098848852078
,Put,795.0,0.09582477754962354,769.72998046875,26.57,26.94,0.03700000047683716,0.0101,0.12100438387385207
,Put,800.0,0.09582477754962354,769.72998046875,29.6,31.15,0.03700000047683716,0.0101,0.11358560025740805
,Put,810.0,0.09582477754962354,769.72998046875,38.82,41.65,0.03700000047683716,0.0101,0.13655376240920875
,Put,823.0,0.09582477754962354,769.72998046875,51.81,54.6,0.03700000047683716,0.0101,0.16707111693547472
,Put,824.0,0.09582477754962354,769.72998046875,52.77,55.57,0.03700000047683716,0.0101,0.16861157908860308
,Put,855.0,0.09582477754962354,769.72998046875,83.78,86.58,0.03700000047683716,0.0101,0.23700424164304984
,Put,865.0,0.09582477754962354,769.72998046875,93.78,96.58,0.03700000047683716,0.0101,0.25775498147974696
,Put,870.0,0.09582477754962354,769.72998046875,98.79,101.58,0.03700000047683716,0.0101,0.26808608517535615
